realization,method,label,status,solver_status,solver_name,solve_time_s,error,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,meets_requirements,max_violation,violated_constraints,slack_power_nonnegative,slack_peak_power,slack_total_power,slack_min_rate,slack_min_sensing,water_level_w,solver_inaccurate,dinkelbach_iterations,dinkelbach_converged,dinkelbach_q_final_bit_per_j,dinkelbach_final_residual_bps,dinkelbach_enforces_min_rate,min_rate_se,gamma_s,water_filling_capacity_se,mean_channel_gain
26,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00016885500008356757,,329.64654103147603,4944698.115472141,0.9999999999995778,3.357142857141651,1472888.8003539327,74636105737.33954,1.9690078365845486e+18,1.9690078365845486e+18,1.9690012502250112e+18,5.078699949384687e-19,0.10682354469825345,-14.09981206695999,-8.795462709581903,0.016950443022893443,9.56162254930269e-06,62,False,31912644262.66046,min_sensing,0.0,0.04554955697710655,4.2221781626494703e-13,32.96465410314761,-31912644262.66046,0.017023497832486537,,,,,,,296.6818869283284,106548750000.0,329.64654103147603,1.1255366373589146e-12
26,edge_weighted,Edge-weighted (∝ w_k),ok,closed_form,numpy,2.7756999770645052e-05,,268.2579063900503,4023868.595850755,1.0,3.357142857142857,1198599.1562108633,138161250000.0,3.644892525873283e+18,3.644892525873283e+18,3.644892525873283e+18,2.7435651199630616e-19,0.07851422418531084,-2.549921626385729,1.7017770590097698,0.045432692307692306,0.0001951694139194139,64,False,28.4239805382781,min_rate,1.1446886446886447e-05,0.017067307692307694,0.0,-28.4239805382781,31612500000.0,,,,,,,,296.6818869283284,106548750000.0,329.64654103147603,1.1255366373589146e-12
26,sensing_optimal,Sensing-optimal (max S),ok,closed_form,numpy,2.3888000214355998e-05,,109.11585781464393,1636737.867219659,1.0,3.357142857142857,487538.9391718133,177581250000.0,4.684848833230989e+18,4.684848833230989e+18,4.684848833230989e+18,2.1345405915911532e-19,0.0692536896294432,-0.2904600964737499,5.960647967914347,0.0625,0.000732421875,16,False,187.5660291136845,min_rate,0.0,0.0,0.0,-187.5660291136845,71032500000.0,,,,,,,,296.6818869283284,106548750000.0,329.64654103147603,1.1255366373589146e-12
26,min_power_isac,Min-power ISAC,ok,optimal,CLARABEL,0.0056775039997774,,296.6818874755374,4450228.312133061,0.8410442804354672,2.902983658387049,1532984.279562114,106548750005.18005,2.8109093000752507e+18,2.8109093000752507e+18,2.8105461429772155e+18,3.5575676524789647e-19,0.08940612886391028,-5.9660452626048075,2.021070221555828,0.06249999652525081,0.00014757724641124858,64,True,0.0,,2.862250398160225e-11,3.4747491897690885e-09,0.1589557195645328,5.472089696922922e-07,5.1800537109375,,False,,,,,,296.6818869283284,106548750000.0,329.64654103147603,1.1255366373589146e-12
26,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.005218340999817883,,322.25725475348526,4833858.821302279,0.9999999993968937,3.3571428554196965,1439872.8411269735,106548749959.42749,2.810909298868232e+18,2.810909298868232e+18,2.8108417872457303e+18,3.5575676540066023e-19,0.089406128883106,-8.077960721477558,-1.7744277531659276,0.042387874948574274,6.499325173875867e-05,64,True,40.572509765625,,6.067587045817883e-11,0.020112125051425726,6.031063426448213e-10,25.57536782515683,-40.572509765625,,False,,,,,,296.6818869283284,106548750000.0,329.64654103147603,1.1255366373589146e-12
26,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.01795124800037229,,270.55477007545454,4058321.551131818,0.7329824952849093,2.5942357008140267,1564361.152634815,106548749982.13423,2.810909299467269e+18,2.810909299467269e+18,2.8102853742804367e+18,3.557567653248444e-19,0.08940612887357928,-4.204003790102388,4.4973588773851585,0.06249999987369918,0.00022255463289122188,64,False,26.127116852873883,min_rate,2.0433237049353836e-12,1.2630081702713625e-10,0.26701750471509067,-26.127116852873883,-17.865768432617188,,False,5.0,True,1564361.1525087587,0.00032701995223760605,False,296.6818869283284,106548750000.0,329.64654103147603,1.1255366373589146e-12
26,dinkelbach_ee_rmin_isac,Dinkelbach EE-ISAC (+R_min),ok,optimal,CLARABEL,0.011831018999600929,,296.6818870360064,4450228.305540096,0.8410442781085643,2.9029836517387553,1532984.2808017922,106548749990.67873,2.8109092996926843e+18,2.8109092996926843e+18,2.8105461574305485e+18,3.557567652963152e-19,0.08940612886999441,-5.966041055291685,2.021067120203232,0.06249999907674662,0.00014757711044110263,64,True,9.321273803710938,,3.639273292148372e-12,9.232533834668821e-10,0.1589557218914357,1.0767797675725888e-07,-9.321273803710938,,False,3.0,True,1532984.2802577738,0.0015792762860655785,True,296.6818869283284,106548750000.0,329.64654103147603,1.1255366373589146e-12
27,uniform,Uniform,ok,closed_form,numpy,1.7500001376902219e-06,,302.53896953822976,4538084.5430734465,1.0,3.357142857142857,1351769.863894218,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,29.701681296292975,-29767500000.0,,,,,,,,272.8372882419368,106548750000.0,303.1525424910409,7.530038424190445e-13
27,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00014191400032359525,,303.1525424910409,4547288.137365613,0.9999999999991559,3.357142857140446,1354511.3600673256,76463203416.6287,2.0172093017224325e+18,2.0172093017224325e+18,2.0157003854495654e+18,4.957343787509461e-19,0.10553954711153206,-13.80639511404073,-8.963307248276507,0.016792270423874104,5.299357501385701e-06,64,False,30085546583.371307,min_sensing,2.7425588066440354e-05,0.0457077295761259,8.441025656225065e-13,30.3152542491041,-30085546583.371307,0.016875479993139653,,,,,,,272.8372882419368,106548750000.0,303.1525424910409,7.530038424190445e-13
27,edge_weighted,Edge-weighted (∝ w_k),ok,closed_form,numpy,2.678400005606818e-05,,250.83786831367917,3762568.0247051874,1.0,3.357142857142857,1120764.9435292047,138161250000.0,3.644892525873283e+18,3.644892525873283e+18,3.644892525873283e+18,2.7435651199630616e-19,0.07851422418531084,-2.549921626385729,1.7017770590097698,0.045432692307692306,0.0001951694139194139,64,False,21.999419928257623,min_rate,1.1446886446886447e-05,0.017067307692307694,0.0,-21.999419928257623,31612500000.0,,,,,,,,272.8372882419368,106548750000.0,303.1525424910409,7.530038424190445e-13
27,sensing_optimal,Sensing-optimal (max S),ok,closed_form,numpy,2.203999974881299e-05,,109.26270788998896,1638940.6183498343,1.0,3.357142857142857,488195.0778063336,177581250000.0,4.684848833230989e+18,4.684848833230989e+18,4.684848833230989e+18,2.1345405915911532e-19,0.0692536896294432,-0.2904600964737499,5.960647967914347,0.0625,0.000732421875,16,False,163.57458035194782,min_rate,0.0,0.0,0.0,-163.57458035194782,71032500000.0,,,,,,,,272.8372882419368,106548750000.0,303.1525424910409,7.530038424190445e-13
27,min_power_isac,Min-power ISAC,ok,optimal,CLARABEL,0.007585133999782556,,272.8372911683599,4092559.3675253987,0.8484471328865406,2.9241346653901163,1399579.648627229,106548750032.30173,2.8109093007907594e+18,2.8109093007907594e+18,2.8094609710586066e+18,3.5575676515733963e-19,0.08940612885253124,-6.00473804570248,1.5507600729518956,0.0584125791300336,0.00013066553931318861,64,True,0.0,,2.034465007035178e-09,0.004087420869966399,0.1515528671134594,2.926423121607513e-06,32.301727294921875,,False,,,,,,272.8372882419368,106548750000.0,303.1525424910409,7.530038424190445e-13
27,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.0052497700003186765,,296.52356121120795,4447853.418168119,0.9999999986810458,3.357142853374417,1324892.5090266503,106548749890.6798,2.810909297054569e+18,2.810909297054569e+18,2.809400994444835e+18,3.5575676563020267e-19,0.08940612891194945,-8.053158686649898,-1.991095500082289,0.03971579743666987,5.919760582457179e-05,64,True,109.32020568847656,,0.0018142591378403673,0.02278420256333013,1.3189541681057904e-09,23.686272969271158,-109.32020568847656,,False,,,,,,272.8372882419368,106548750000.0,303.1525424910409,7.530038424190445e-13
27,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.014754250999885699,,249.69132189151327,3745369.828372699,0.7459456707212961,2.631273344917989,1423405.8333796689,106548749971.07083,2.8109092991754004e+18,2.8109092991754004e+18,2.8097211943153106e+18,3.5575676536178413e-19,0.08940612887822098,-4.39465937176881,3.9436624352021683,0.062499999826860476,0.00019828348112614972,64,False,28.929168701171875,min_rate,4.817644972462354e-11,1.731395235515798e-10,0.25405432927870386,-23.14596635042352,-28.929168701171875,,False,5.0,True,1423405.8335470415,-0.00044040288776159286,False,272.8372882419368,106548750000.0,303.1525424910409,7.530038424190445e-13
27,dinkelbach_ee_rmin_isac,Dinkelbach EE-ISAC (+R_min),ok,optimal,CLARABEL,0.011470500999621436,,272.8372886372006,4092559.329558009,0.8484471184018154,2.924134624005187,1399579.6554511674,106548749927.45593,2.8109092980247767e+18,2.8109092980247767e+18,2.809461160375717e+18,3.557567655074104e-19,0.08940612889651983,-6.0046872768767745,1.550687295670792,0.058410553640301795,0.0001306625424290763,64,True,72.5440673828125,,3.747107464999148e-10,0.004089446359698205,0.15155288159818459,3.95263782593247e-07,-72.5440673828125,,False,3.0,True,1399579.65513509,0.0009242529049515724,True,272.8372882419368,106548750000.0,303.1525424910409,7.530038424190445e-13
28,uniform,Uniform,ok,closed_form,numpy,1.6730000425013714e-06,,308.76733726683074,4631510.059002461,1.0,3.357142857142857,1379598.7409794563,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,28.950466996946943,-29767500000.0,,,,,,,,279.8168702698838,106548750000.0,310.9076336332042,8.49981598368519e-13
28,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00015194100024018553,,310.9076336332042,4663614.504498064,1.0000000000003164,3.3571428571437614,1389161.7672969215,75659450293.74634,1.9960051381075172e+18,1.9960051381075172e+18,1.9956263979165586e+18,5.010007143308936e-19,0.10609865533499183,-13.320851361555924,-8.120064748942257,0.017135732159314555,1.2173924414206563e-05,63,False,30889299706.253662,min_sensing,0.0,0.045364267840685445,-3.164135620181696e-13,31.090763363320434,-30889299706.253662,0.017196430405358794,,,,,,,279.8168702698838,106548750000.0,310.9076336332042,8.49981598368519e-13
28,edge_weighted,Edge-weighted (∝ w_k),ok,closed_form,numpy,2.713899993977975e-05,,254.55594658730718,3818339.1988096074,1.0,3.357142857142857,1137377.6336879681,138161250000.0,3.644892525873283e+18,3.644892525873283e+18,3.644892525873283e+18,2.7435651199630616e-19,0.07851422418531084,-2.549921626385729,1.7017770590097698,0.045432692307692306,0.0001951694139194139,64,False,25.260923682576617,min_rate,1.1446886446886447e-05,0.017067307692307694,0.0,-25.260923682576617,31612500000.0,,,,,,,,279.8168702698838,106548750000.0,310.9076336332042,8.49981598368519e-13
28,sensing_optimal,Sensing-optimal (max S),ok,closed_form,numpy,2.073699988613953e-05,,106.2228620792132,1593342.931188198,1.0,3.357142857142857,474612.7880135058,177581250000.0,4.684848833230989e+18,4.684848833230989e+18,4.684848833230989e+18,2.1345405915911532e-19,0.0692536896294432,-0.2904600964737499,5.960647967914347,0.0625,0.000732421875,16,False,173.5940081906706,min_rate,0.0,0.0,0.0,-173.5940081906706,71032500000.0,,,,,,,,279.8168702698838,106548750000.0,310.9076336332042,8.49981598368519e-13
28,min_power_isac,Min-power ISAC,ok,optimal,CLARABEL,0.0055853439998827525,,279.8168732649476,4197253.098974214,0.848002942554666,2.922865550156189,1436006.2161428963,106548750032.54288,2.8109093007971215e+18,2.8109093007971215e+18,2.798960577665557e+18,3.5575676515653445e-19,0.08940612885243007,-5.722951953419887,1.970515637055684,0.06249999388967446,0.0001499973265709545,64,True,0.0,,3.00534201779501e-10,6.110325537211914e-09,0.15199705744533398,2.9950638236186933e-06,32.542877197265625,,False,,,,,,279.8168702698838,106548750000.0,310.9076336332042,8.49981598368519e-13
28,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.006958340999972279,,303.7820388712595,4556730.583068892,0.9999999991215169,3.357142854632906,1357324.0044821263,106548749918.57391,2.8109092977904563e+18,2.8109092977904563e+18,2.806277830418745e+18,3.557567655370666e-19,0.08940612890024632,-7.707643953049987,-1.4733795275534534,0.04424969887152712,7.40730082504956e-05,64,True,81.42608642578125,,2.573993504045371e-10,0.01825030112847288,8.784830640706787e-10,23.965168601375694,-81.42608642578125,,False,,,,,,279.8168702698838,106548750000.0,310.9076336332042,8.49981598368519e-13
28,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.015813736999007233,,258.01611713982584,3870241.7570973877,0.7535818359554833,2.65309095987281,1458767.0817298056,106548749944.38182,2.810909298471305e+18,2.810909298471305e+18,2.786459191647625e+18,3.557567654508964e-19,0.0894061288894185,-4.158632670914886,3.9567555956691836,0.06249999980863875,0.00020699724969849224,64,False,55.61817932128906,min_rate,1.1498468673933586e-11,1.913612532322695e-10,0.24641816404451666,-21.800753130057956,-55.61817932128906,,False,5.0,True,1458767.0816899932,0.0001056259498000145,False,279.8168702698838,106548750000.0,310.9076336332042,8.49981598368519e-13
28,dinkelbach_ee_rmin_isac,Dinkelbach EE-ISAC (+R_min),ok,optimal,CLARABEL,0.011960101999648032,,279.8168705524896,4197253.058287344,0.8480029268014737,2.922865505147068,1436006.2243357152,106548749928.84644,2.81090929806146e+18,2.81090929806146e+18,2.798967492868912e+18,3.5575676550276764e-19,0.08940612889593644,-5.722952878414071,1.9705456786638378,0.06249999885173921,0.00014999799096299604,64,True,71.153564453125,,3.440522271361963e-11,1.1482607920054733e-09,0.1519970731985263,2.826058107530116e-07,-71.153564453125,,False,3.0,True,1436006.2237889695,0.0015980638563632965,True,279.8168702698838,106548750000.0,310.9076336332042,8.49981598368519e-13
29,uniform,Uniform,ok,closed_form,numpy,1.6029998732847162e-06,,323.2610004322204,4848915.006483306,1.0,3.357142857142857,1444357.6615056656,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,30.975451097338293,-29767500000.0,,,,,,,,292.2855493348821,106548750000.0,324.76172148320234,1.0394671058535264e-12
29,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00017272200011575478,,324.76172148320234,4871425.822248035,0.9999999999999953,3.357142857142844,1451063.0108823993,77389594499.42094,2.0416488311397266e+18,2.0416488311397266e+18,2.0415068673946662e+18,4.898001971483811e-19,0.10490596548021254,-13.253055552986094,-7.937152089962261,0.01702472328319437,1.0752266161545403e-05,63,False,29159155500.579056,min_sensing,0.0,0.04547527671680563,4.6629367034256575e-15,32.476172148320245,-29159155500.579056,0.01707860665683033,,,,,,,292.2855493348821,106548750000.0,324.76172148320234,1.0394671058535264e-12
29,edge_weighted,Edge-weighted (∝ w_k),ok,closed_form,numpy,2.7090000003227033e-05,,269.72397587675846,4045859.638151377,1.0,3.357142857142857,1205149.6794493464,138161250000.0,3.644892525873283e+18,3.644892525873283e+18,3.644892525873283e+18,2.7435651199630616e-19,0.07851422418531084,-2.549921626385729,1.7017770590097698,0.045432692307692306,0.0001951694139194139,64,False,22.561573458123632,min_rate,1.1446886446886447e-05,0.017067307692307694,0.0,-22.561573458123632,31612500000.0,,,,,,,,292.2855493348821,106548750000.0,324.76172148320234,1.0394671058535264e-12
29,sensing_optimal,Sensing-optimal (max S),ok,closed_form,numpy,3.8220000078581506e-05,,112.22089868232239,1683313.4802348358,1.0,3.357142857142857,501412.5260273979,177581250000.0,4.684848833230989e+18,4.684848833230989e+18,4.684848833230989e+18,2.1345405915911532e-19,0.0692536896294432,-0.2904600964737499,5.960647967914347,0.0625,0.000732421875,16,False,180.0646506525597,min_rate,0.0,0.0,0.0,-180.0646506525597,71032500000.0,,,,,,,,292.2855493348821,106548750000.0,324.76172148320234,1.0394671058535264e-12
29,min_power_isac,Min-power ISAC,ok,optimal,CLARABEL,0.005344611000055011,,292.28555259373263,4384283.288905989,0.8340130759251707,2.882894502643345,1520792.1361277741,106548750032.68295,2.8109093008008166e+18,2.8109093008008166e+18,2.8108407418200934e+18,3.557567651560668e-19,0.08940612885237131,-5.728821796108026,1.9312328665139276,0.06126413486455723,0.00014077075356101212,64,True,0.0,,3.0315250141641983e-10,0.0012358651354427708,0.1659869240748293,3.258850540532876e-06,32.682952880859375,,False,,,,,,292.2855493348821,106548750000.0,324.76172148320234,1.0394671058535264e-12
29,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.005326457000137452,,318.6052939958162,4779079.409937243,0.9999999996915561,3.357142856261589,1423555.5692911677,106548749977.45139,2.810909299343729e+18,2.810909299343729e+18,2.810766832013653e+18,3.5575676534047997e-19,0.08940612887554397,-7.891015238407114,-1.918203640360948,0.039200974548048176,6.094131211100727e-05,64,True,22.548614501953125,,8.255234093147701e-11,0.023299025451951824,3.084439370582004e-10,26.319744660934134,-22.548614501953125,,False,,,,,,292.2855493348821,106548750000.0,324.76172148320234,1.0394671058535264e-12
29,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.01582572400002391,,267.69009526646704,4015351.428997006,0.7321786137308128,2.591938896373751,1549169.0157567675,106548749978.69955,2.810909299376657e+18,2.810909299376657e+18,2.8108894348033e+18,3.5575676533631255e-19,0.08940612887502031,-4.146455982240099,4.359987268167268,0.06249999985981816,0.00021415529398997844,64,False,24.59545406841505,min_rate,7.773002024899992e-12,1.4018183835950992e-10,0.26782138626918717,-24.59545406841505,-21.300445556640625,,False,5.0,True,1549169.015909681,-0.0003963429480791092,False,292.2855493348821,106548750000.0,324.76172148320234,1.0394671058535264e-12
29,dinkelbach_ee_rmin_isac,Dinkelbach EE-ISAC (+R_min),ok,optimal_inaccurate,CLARABEL,0.01131602199984627,,292.285550079235,4384283.251188525,0.8340130625423063,2.8828944644065895,1520792.143215336,106548749884.7292,2.810909296897584e+18,2.810909296897584e+18,2.810840658045676e+18,3.557567656500711e-19,0.08940612891444605,-5.728806225951165,1.931223420351791,0.06126453956253651,0.00014077037430407902,64,True,115.27079772949219,,7.901459994485834e-11,0.0012354604374634898,0.16598693745769366,7.443529170814145e-07,-115.27079772949219,,True,3.0,True,1520792.1434411793,-0.000651082955300808,True,292.2855493348821,106548750000.0,324.76172148320234,1.0394671058535264e-12
30,uniform,Uniform,ok,closed_form,numpy,1.4679999367217533e-06,,336.64542203850533,5049681.33057758,1.0,3.357142857142857,1504160.396342258,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,32.882216470197875,-29767500000.0,,,,,,,,303.76320556830746,106548750000.0,337.51467285367494,1.0440291121591752e-12
30,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00019156700000166893,,337.51467285367494,5062720.092805124,1.0000000000001659,3.357142857143331,1508044.2829630156,74495665683.51617,1.965302825935658e+18,1.965302825935658e+18,1.9624280333406305e+18,5.088274370764778e-19,0.10692418975094768,-13.506901380945708,-9.618922070796648,0.016441377573075396,4.4803369687916865e-06,63,False,32053084316.483826,min_sensing,0.0,0.0460586224269246,-1.6586731987899839e-13,33.75146728536748,-32053084316.483826,0.016521203124160628,,,,,,,303.76320556830746,106548750000.0,337.51467285367494,1.0440291121591752e-12
30,edge_weighted,Edge-weighted (∝ w_k),ok,closed_form,numpy,2.6432000140630407e-05,,274.878867894331,4123183.018414965,1.0,3.357142857142857,1228182.1756980745,138161250000.0,3.644892525873283e+18,3.644892525873283e+18,3.644892525873283e+18,2.7435651199630616e-19,0.07851422418531084,-2.549921626385729,1.7017770590097698,0.045432692307692306,0.0001951694139194139,64,False,28.88433767397646,min_rate,1.1446886446886447e-05,0.017067307692307694,0.0,-28.88433767397646,31612500000.0,,,,,,,,303.76320556830746,106548750000.0,337.51467285367494,1.0440291121591752e-12
30,sensing_optimal,Sensing-optimal (max S),ok,closed_form,numpy,2.027300024565193e-05,,110.21542898212773,1653231.434731916,1.0,3.357142857142857,492451.91672865587,177581250000.0,4.684848833230989e+18,4.684848833230989e+18,4.684848833230989e+18,2.1345405915911532e-19,0.0692536896294432,-0.2904600964737499,5.960647967914347,0.0625,0.000732421875,16,False,193.54777658617974,min_rate,0.0,0.0,0.0,-193.54777658617974,71032500000.0,,,,,,,,303.76320556830746,106548750000.0,337.51467285367494,1.0440291121591752e-12
30,min_power_isac,Min-power ISAC,ok,optimal,CLARABEL,0.0055142189999060065,,303.7632086682577,4556448.130023865,0.8452359672426243,2.914959906407498,1563125.4893105533,106548750031.5293,2.810909300770382e+18,2.810909300770382e+18,2.805276082256258e+18,3.557567651599187e-19,0.08940612885285533,-5.928139352325012,1.9148691043744277,0.06249998872464822,0.0001454082127773942,64,True,0.0,,4.251776805961142e-09,1.1275351777251252e-08,0.1547640327573757,3.099950220075698e-06,31.529296875,,False,,,,,,303.76320556830746,106548750000.0,337.51467285367494,1.0440291121591752e-12
30,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.005362195000088832,,329.5720726986724,4943581.090480086,0.99999999902187,3.3571428543482003,1472556.0707305374,106548749920.14502,2.810909297831904e+18,2.810909297831904e+18,2.804712659842981e+18,3.5575676553182087e-19,0.08940612889958716,-7.90674567313992,-1.7703666946813517,0.04385210644720326,6.560463994390527e-05,64,True,79.85498046875,,3.2349995867634843e-09,0.018647893552796738,9.78130021422885e-10,25.808867130364945,-79.85498046875,,False,,,,,,303.76320556830746,106548750000.0,337.51467285367494,1.0440291121591752e-12
30,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.016145410000262927,,277.77823482766684,4166673.5224150023,0.7406438151997125,2.6161251862848927,1592688.8912881163,106548749971.53009,2.8109092991875164e+18,2.8109092991875164e+18,2.8064253740645975e+18,3.557567653602507e-19,0.08940612887802829,-4.298790117804009,4.353365220944406,0.062499999858561715,0.00021914716996560184,64,False,28.46990966796875,min_rate,2.0675791576626916e-10,1.4143828469537212e-10,0.25935618480028755,-25.98497074064062,-28.46990966796875,,False,5.0,True,1592688.8913152472,-7.097795605659485e-05,False,303.76320556830746,106548750000.0,337.51467285367494,1.0440291121591752e-12
30,dinkelbach_ee_rmin_isac,Dinkelbach EE-ISAC (+R_min),ok,optimal,CLARABEL,0.011833894000574219,,303.7632059770558,4556448.089655837,0.8452359528473896,2.9149598652782562,1563125.4975172316,106548749928.0318,2.810909298039969e+18,2.810909298039969e+18,2.805272860823597e+18,3.5575676550548763e-19,0.08940612889627822,-5.9281606500611606,1.9148943929708275,0.06249999725199768,0.00014540971542516815,64,True,71.96820068359375,,9.370043035896145e-10,2.748002318753162e-09,0.15476404715261038,4.087483489456645e-07,-71.96820068359375,,False,3.0,True,1563125.4978339234,-0.0009231436997652054,True,303.76320556830746,106548750000.0,337.51467285367494,1.0440291121591752e-12
31,uniform,Uniform,ok,closed_form,numpy,1.5050000001792796e-06,,315.2271500523233,4728407.250784849,1.0,3.357142857142857,1408461.734276338,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,30.663652314527553,-29767500000.0,,,,,,,,284.56349773779573,106548750000.0,316.18166415310634,9.323746490125926e-13
31,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00018520200001148623,,316.18166415310634,4742724.962296595,1.0000000000002343,3.3571428571435264,1412726.5845135977,79591366834.91545,2.0997347526938414e+18,2.0997347526938414e+18,2.099653308825268e+18,4.762506305699119e-19,0.10344475827723018,-12.083643237937842,-7.8135668117091885,0.016944866562702998,7.4437639221796345e-06,63,False,26957383165.08455,min_sensing,0.0,0.045555133437297,-2.3425705819590803e-13,31.61816641531061,-26957383165.08455,0.01701923226312179,,,,,,,284.56349773779573,106548750000.0,316.18166415310634,9.323746490125926e-13
31,edge_weighted,Edge-weighted (∝ w_k),ok,closed_form,numpy,2.987100015161559e-05,,269.7087483988095,4045631.2259821426,1.0,3.357142857142857,1205081.6417819147,138161250000.0,3.644892525873283e+18,3.644892525873283e+18,3.644892525873283e+18,2.7435651199630616e-19,0.07851422418531084,-2.549921626385729,1.7017770590097698,0.045432692307692306,0.0001951694139194139,64,False,14.85474933898621,min_rate,1.1446886446886447e-05,0.017067307692307694,0.0,-14.85474933898621,31612500000.0,,,,,,,,284.56349773779573,106548750000.0,316.18166415310634,9.323746490125926e-13
31,sensing_optimal,Sensing-optimal (max S),ok,closed_form,numpy,2.0738999864988727e-05,,120.09298319544995,1801394.747931749,1.0,3.357142857142857,536585.6695966913,177581250000.0,4.684848833230989e+18,4.684848833230989e+18,4.684848833230989e+18,2.1345405915911532e-19,0.0692536896294432,-0.2904600964737499,5.960647967914347,0.0625,0.000732421875,16,False,164.47051454234577,min_rate,0.0,0.0,0.0,-164.47051454234577,71032500000.0,,,,,,,,284.56349773779573,106548750000.0,316.18166415310634,9.323746490125926e-13
31,min_power_isac,Min-power ISAC,ok,optimal,CLARABEL,0.005417281000063667,,284.563500428518,4268452.5064277705,0.830792745373362,2.873693558209606,1485354.099163983,106548750028.89233,2.8109093007008143e+18,2.8109093007008143e+18,2.81080633897562e+18,3.5575676516872337e-19,0.0894061288539617,-5.388900658031702,1.6732656766016374,0.05709461219266067,0.00012914602201230538,64,True,0.0,,1.918100402620058e-10,0.005405387807339332,0.169207254626638,2.6907222832051048e-06,28.892333984375,,False,,,,,,284.56349773779573,106548750000.0,316.18166415310634,9.323746490125926e-13
31,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.005408591000104934,,310.7723300442961,4661584.950664441,0.999999999540279,3.3571428558293688,1388557.2198901305,106548749966.98407,2.810909299067586e+18,2.810909299067586e+18,2.810808221608614e+18,3.5575676537542944e-19,0.0894061288799356,-7.560252335139198,-2.175036622711483,0.03635035829373698,5.405284733041904e-05,64,True,33.01593017578125,,9.513365127338629e-11,0.02614964170626302,4.5972103901448236e-10,26.20883230650037,-33.01593017578125,,False,,,,,,284.56349773779573,106548750000.0,316.18166415310634,9.323746490125926e-13
31,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.01702267699965887,,259.45201152639464,3891780.1728959195,0.724109173014731,2.56888335147066,1514969.5959016255,106548749944.54375,2.8109092984755773e+18,2.8109092984755773e+18,2.81081048030673e+18,3.5575676545035577e-19,0.08940612888935057,-3.79957818704834,4.247897742319503,0.06249999966290977,0.00020462630170791792,64,False,55.45625305175781,min_rate,9.357493945263244e-12,3.3709023072869826e-10,0.275890826985269,-25.111486211401086,-55.45625305175781,,False,5.0,True,1514969.595667218,0.0006021652370691299,False,284.56349773779573,106548750000.0,316.18166415310634,9.323746490125926e-13
